Specimen_AllReader_Record8 No ,  

Time (h.m.s.ms),              ID:3 R1 (X)                   ID:3 R1 (Y)                   R2 D (cm)                     R3 T (N��m),                  ID:2 R4 (X)                   ID:2 R4 (Y)                   ID:4 R5 (X)                   ID:4 R5 (Y)                   ID:6 R6 (X)                   ID:6 R6 (Y)                   ID:7 R7 (X)                   ID:7 R7 (Y)                   ID:8 R8 (X)                   ID:8 R8 (Y)                   
15:40:46.410                  0.9497                        -0.4478                       0.298                         0                             2.638                         0.6993                        -1.6967                       -16.8194                      1.4631                        -0.7699                       0.483                         -1.6154                       0.6678                        -3.4392                       
15:40:46.700                  0.9496                        -0.4476                       0.298                         0                             2.6373                        0.6989                        -1.6967                       -16.8198                      1.4628                        -0.7698                       0.4831                        -1.6155                       0.6681                        -3.439                        
15:40:46.971                  0.9497                        -0.4477                       0.298                         0                             2.637                         0.6988                        -1.6966                       -16.8199                      1.4628                        -0.7698                       0.483                         -1.6158                       0.6686                        -3.4387                       
15:40:47.241                  0.9497                        -0.448                        0.299                         0                             2.6372                        0.6989                        -1.6968                       -16.8201                      1.4632                        -0.7701                       0.4825                        -1.616                        0.6687                        -3.4386                       
15:40:47.531                  0.95                          -0.4479                       0.298                         0                             2.6372                        0.6995                        -1.6968                       -16.82                        1.4634                        -0.7704                       0.4822                        -1.6164                       0.6686                        -3.4388                       
15:40:47.801                  0.9502                        -0.448                        0.298                         0                             2.6371                        0.7001                        -1.6965                       -16.8198                      1.4629                        -0.7705                       0.4821                        -1.6166                       0.6686                        -3.439                        
15:40:48.071                  0.9502                        -0.4483                       0.298                         0                             2.6374                        0.7003                        -1.6963                       -16.8195                      1.4624                        -0.7704                       0.4821                        -1.6162                       0.6688                        -3.4391                       
15:40:48.361                  0.9501                        -0.4486                       0.298                         0                             2.6376                        0.7                           -1.6964                       -16.8195                      1.4627                        -0.7698                       0.482                         -1.6157                       0.6688                        -3.4392                       
15:40:48.631                  0.95                          -0.4486                       0.298                         0                             2.6374                        0.6993                        -1.6967                       -16.8192                      1.4628                        -0.7692                       0.4819                        -1.6162                       0.6685                        -3.4393                       
15:40:48.901                  0.9499                        -0.4486                       0.298                         0                             2.6374                        0.699                         -1.6973                       -16.8191                      1.4628                        -0.769                        0.4818                        -1.6168                       0.6689                        -3.4393                       
15:40:49.191                  0.9502                        -0.4486                       0.298                         0                             2.6378                        0.699                         -1.6976                       -16.8187                      1.4626                        -0.7687                       0.4815                        -1.6167                       0.6695                        -3.4391                       
15:40:49.461                  0.9507                        -0.4485                       0.299                         0                             2.6384                        0.6988                        -1.6974                       -16.8178                      1.4624                        -0.7685                       0.4813                        -1.6163                       0.6695                        -3.4391                       
15:40:49.731                  0.9506                        -0.4482                       0.298                         0                             2.6383                        0.6989                        -1.6969                       -16.817                       1.4625                        -0.7684                       0.4813                        -1.6159                       0.6691                        -3.4393                       
15:40:50.021                  0.9501                        -0.4476                       0.298                         0                             2.6378                        0.6993                        -1.6961                       -16.8172                      1.4628                        -0.769                        0.4818                        -1.6157                       0.6688                        -3.4392                       
15:40:50.291                  0.95                          -0.4473                       0.299                         0                             2.6377                        0.6993                        -1.6957                       -16.8176                      1.4632                        -0.7694                       0.4823                        -1.6157                       0.6686                        -3.4395                       
15:40:50.571                  0.9504                        -0.4474                       0.299                         0                             2.6378                        0.699                         -1.6956                       -16.8181                      1.4629                        -0.7692                       0.4825                        -1.6158                       0.6683                        -3.4399                       
15:40:50.851                  0.9506                        -0.4476                       0.298                         0                             2.6381                        0.6987                        -1.6962                       -16.8186                      1.4627                        -0.7688                       0.4824                        -1.6159                       0.6684                        -3.4402                       
15:40:51.131                  0.9504                        -0.4477                       0.298                         0                             2.6383                        0.6984                        -1.6968                       -16.8187                      1.4632                        -0.7689                       0.4823                        -1.6159                       0.6686                        -3.4402                       
15:40:51.401                  0.9505                        -0.4475                       0.298                         0                             2.6381                        0.6983                        -1.697                        -16.8181                      1.4638                        -0.7693                       0.4822                        -1.616                        0.6686                        -3.4398                       
15:40:51.691                  0.9508                        -0.4475                       0.299                         0                             2.6381                        0.6983                        -1.6967                       -16.8177                      1.464                         -0.7696                       0.482                         -1.6158                       0.6683                        -3.4394                       
15:40:51.961                  0.9509                        -0.4478                       0.298                         0                             2.6384                        0.6984                        -1.6965                       -16.8182                      1.4637                        -0.7698                       0.4821                        -1.6158                       0.668                         -3.439                        
15:40:52.231                  0.9506                        -0.4483                       0.299                         0                             2.6383                        0.6986                        -1.6966                       -16.819                       1.4634                        -0.7697                       0.4825                        -1.6163                       0.6677                        -3.439                        
15:40:52.521                  0.9501                        -0.4483                       0.298                         0                             2.6375                        0.6988                        -1.6961                       -16.8189                      1.4631                        -0.77                         0.4828                        -1.6168                       0.6675                        -3.4385                       
15:40:52.791                  0.9495                        -0.4477                       0.298                         0                             2.6368                        0.699                         -1.6953                       -16.8183                      1.463                         -0.7701                       0.4829                        -1.6168                       0.6676                        -3.4384                       
15:40:53.061                  0.9493                        -0.4472                       0.298                         0                             2.6368                        0.6992                        -1.6957                       -16.818                       1.4629                        -0.7701                       0.4821                        -1.6166                       0.6682                        -3.4386                       
15:40:53.349                  0.949                         -0.4473                       0.299                         0                             2.6368                        0.6992                        -1.6969                       -16.8184                      1.4629                        -0.7697                       0.4815                        -1.6165                       0.6687                        -3.4386                       
15:40:53.619                  0.949                         -0.4479                       0.298                         0                             2.6365                        0.699                         -1.6973                       -16.8186                      1.4627                        -0.7691                       0.4818                        -1.6162                       0.669                         -3.4382                       
15:40:53.909                  0.9494                        -0.4483                       0.298                         0                             2.6364                        0.6986                        -1.6966                       -16.8187                      1.4625                        -0.7689                       0.4819                        -1.6156                       0.669                         -3.4383                       
15:40:54.179                  0.9497                        -0.4485                       0.298                         0                             2.6368                        0.6986                        -1.6963                       -16.8184                      1.4625                        -0.7692                       0.4811                        -1.6156                       0.6689                        -3.4392                       
15:40:54.449                  0.9497                        -0.4485                       0.299                         0                             2.6374                        0.6987                        -1.6961                       -16.8184                      1.4624                        -0.7696                       0.4805                        -1.6159                       0.6689                        -3.4399                       
15:40:54.739                  0.95                          -0.4485                       0.299                         0                             2.6376                        0.6987                        -1.6956                       -16.818                       1.4622                        -0.7698                       0.4803                        -1.6164                       0.669                         -3.4397                       
15:40:55.009                  0.9503                        -0.4488                       0.298                         0                             2.6379                        0.6985                        -1.6956                       -16.8177                      1.4624                        -0.7698                       0.4807                        -1.6165                       0.6688                        -3.4394                       
15:40:55.280                  0.9502                        -0.4482                       0.298                         0                             2.6385                        0.6986                        -1.6964                       -16.8179                      1.4627                        -0.7696                       0.4818                        -1.6163                       0.6682                        -3.4394                       
15:40:55.570                  0.9501                        -0.4472                       0.298                         0                             2.6389                        0.699                         -1.6969                       -16.8184                      1.4629                        -0.7691                       0.4826                        -1.6164                       0.6678                        -3.4402                       
15:40:55.840                  0.9499                        -0.4471                       0.298                         0                             2.6387                        0.6996                        -1.6966                       -16.819                       1.463                         -0.7691                       0.483                         -1.6166                       0.6681                        -3.4407                       
15:40:56.120                  0.9492                        -0.4475                       0.298                         0                             2.6382                        0.7                           -1.6964                       -16.819                       1.4632                        -0.7698                       0.4833                        -1.6172                       0.6686                        -3.4405                       
15:40:56.400                  0.9485                        -0.4474                       0.298                         0                             2.6379                        0.6996                        -1.6971                       -16.8186                      1.4634                        -0.7708                       0.4831                        -1.6174                       0.6692                        -3.4396                       
15:40:56.680                  0.9484                        -0.447                        0.298                         0                             2.6375                        0.6989                        -1.6974                       -16.8184                      1.4637                        -0.7711                       0.4822                        -1.6168                       0.6693                        -3.4395                       
15:40:56.950                  0.949                         -0.4466                       0.299                         0                             2.6374                        0.6986                        -1.6971                       -16.8182                      1.4633                        -0.7708                       0.4819                        -1.6158                       0.6691                        -3.4398                       
15:40:57.230                  0.9491                        -0.4469                       0.298                         0                             2.6377                        0.6987                        -1.6966                       -16.818                       1.463                         -0.7701                       0.4819                        -1.6151                       0.6693                        -3.4397                       
15:40:57.510                  0.9494                        -0.4477                       0.299                         0                             2.6381                        0.6986                        -1.6968                       -16.8182                      1.4632                        -0.7699                       0.4821                        -1.6151                       0.6695                        -3.4389                       
15:40:57.780                  0.9496                        -0.4483                       0.299                         0                             2.6383                        0.6986                        -1.6973                       -16.8186                      1.4634                        -0.77                         0.4824                        -1.6152                       0.6694                        -3.4386                       
15:40:58.070                  0.9498                        -0.4484                       0.298                         0                             2.6382                        0.6988                        -1.6973                       -16.8181                      1.463                         -0.7701                       0.4827                        -1.6155                       0.6687                        -3.4389                       
15:40:58.340                  0.9497                        -0.4479                       0.298                         0                             2.6381                        0.6988                        -1.6974                       -16.8174                      1.4623                        -0.77                         0.4829                        -1.6157                       0.6684                        -3.4393                       
15:40:58.610                  0.9495                        -0.4476                       0.298                         0                             2.6382                        0.6987                        -1.6974                       -16.8173                      1.4621                        -0.77                         0.483                         -1.616                        0.669                         -3.4396                       
15:40:58.900                  0.9491                        -0.4477                       0.299                         0                             2.6383                        0.6988                        -1.6973                       -16.8175                      1.4626                        -0.7701                       0.4832                        -1.616                        0.6693                        -3.4399                       
15:40:59.171                  0.9492                        -0.4479                       0.299                         0                             2.638                         0.6989                        -1.6967                       -16.8179                      1.4631                        -0.7699                       0.4831                        -1.6161                       0.6692                        -3.4403                       
15:40:59.441                  0.9495                        -0.448                        0.298                         0                             2.6373                        0.6985                        -1.6962                       -16.8182                      1.4632                        -0.7694                       0.4827                        -1.6162                       0.6689                        -3.4402                       
15:40:59.731                  0.9494                        -0.4478                       0.299                         0                             2.6368                        0.6979                        -1.6961                       -16.8182                      1.4633                        -0.7694                       0.4826                        -1.6162                       0.6689                        -3.4402                       
15:41:00.001                  0.9493                        -0.4476                       0.299                         0                             2.6368                        0.6977                        -1.6964                       -16.8175                      1.4637                        -0.7698                       0.4823                        -1.6159                       0.6687                        -3.4397                       
15:41:00.271                  0.9497                        -0.4474                       0.298                         0                             2.6374                        0.6977                        -1.6965                       -16.8168                      1.4641                        -0.7701                       0.4822                        -1.6159                       0.6687                        -3.4392                       
15:41:00.561                  0.9498                        -0.4475                       0.299                         0                             2.6381                        0.6978                        -1.6962                       -16.8169                      1.4637                        -0.77                         0.4825                        -1.616                        0.669                         -3.4388                       
15:41:00.831                  0.9497                        -0.4483                       0.298                         0                             2.638                         0.6982                        -1.6959                       -16.8178                      1.4634                        -0.7697                       0.4827                        -1.6165                       0.6695                        -3.4386                       
15:41:01.101                  0.9498                        -0.4487                       0.298                         0                             2.6377                        0.6984                        -1.6959                       -16.8186                      1.4632                        -0.7695                       0.4827                        -1.6164                       0.6698                        -3.4387                       
15:41:01.392                  0.9502                        -0.4487                       0.298                         0                             2.6376                        0.6985                        -1.6962                       -16.8186                      1.4631                        -0.7697                       0.4831                        -1.6161                       0.6697                        -3.4393                       
15:41:01.668                  0.9505                        -0.4482                       0.298                         0                             2.6375                        0.6984                        -1.6968                       -16.8179                      1.4628                        -0.7694                       0.4838                        -1.6162                       0.6694                        -3.4394                       
15:41:01.933                  0.9506                        -0.448                        0.298                         0                             2.6373                        0.6985                        -1.6975                       -16.8178                      1.4628                        -0.7687                       0.4841                        -1.6167                       0.6691                        -3.4392                       
15:41:02.221                  0.9504                        -0.4474                       0.298                         0                             2.6368                        0.6984                        -1.6974                       -16.818                       1.4632                        -0.7684                       0.4837                        -1.617                        0.6687                        -3.4386                       
15:41:02.496                  0.9497                        -0.4468                       0.298                         0                             2.6372                        0.6987                        -1.6971                       -16.8184                      1.4634                        -0.7687                       0.483                         -1.6166                       0.6687                        -3.4378                       
15:41:02.784                  0.9492                        -0.4468                       0.299                         0                             2.6378                        0.6992                        -1.6968                       -16.8187                      1.4632                        -0.769                        0.4824                        -1.6163                       0.6692                        -3.4378                       
15:41:03.056                  0.9492                        -0.4473                       0.298                         0                             2.6382                        0.6994                        -1.6964                       -16.8185                      1.4633                        -0.7689                       0.4817                        -1.6162                       0.6699                        -3.4383                       
15:41:03.328                  0.9496                        -0.4479                       0.299                         0                             2.6382                        0.6993                        -1.6962                       -16.8181                      1.4635                        -0.7689                       0.4814                        -1.6164                       0.6697                        -3.4392                       
15:41:03.616                  0.9496                        -0.4482                       0.298                         0                             2.6382                        0.6988                        -1.6963                       -16.8177                      1.4632                        -0.7691                       0.4816                        -1.6167                       0.669                         -3.44                         
15:41:03.888                  0.9494                        -0.4477                       0.298                         0                             2.638                         0.6986                        -1.6968                       -16.8174                      1.463                         -0.7691                       0.482                         -1.6171                       0.6687                        -3.4402                       
15:41:04.160                  0.9493                        -0.4473                       0.298                         0                             2.6376                        0.6989                        -1.6971                       -16.8175                      1.4627                        -0.7688                       0.4821                        -1.617                        0.6688                        -3.4395                       
15:41:04.447                  0.9495                        -0.4474                       0.298                         0                             2.6376                        0.6988                        -1.6972                       -16.8181                      1.4626                        -0.7687                       0.4824                        -1.6165                       0.6688                        -3.439                        
15:41:04.719                  0.9499                        -0.4475                       0.298                         0                             2.6379                        0.6985                        -1.6967                       -16.8189                      1.4623                        -0.7688                       0.4823                        -1.6162                       0.6682                        -3.439                        
15:41:04.991                  0.95                          -0.447                        0.299                         0                             2.6377                        0.6984                        -1.6966                       -16.8189                      1.462                         -0.7691                       0.4819                        -1.6159                       0.6674                        -3.4392                       
15:41:05.279                  0.95                          -0.4471                       0.299                         0                             2.6374                        0.6986                        -1.6967                       -16.8185                      1.4625                        -0.7694                       0.4818                        -1.6161                       0.6674                        -3.4394                       
15:41:05.551                  0.9498                        -0.4478                       0.298                         0                             2.6374                        0.6987                        -1.697                        -16.8183                      1.4633                        -0.7697                       0.4825                        -1.6162                       0.6681                        -3.4399                       
15:41:05.823                  0.9492                        -0.4479                       0.298                         0                             2.6375                        0.6986                        -1.6968                       -16.8181                      1.4632                        -0.7704                       0.4832                        -1.6162                       0.6688                        -3.4402                       
15:41:06.112                  0.9487                        -0.4473                       0.298                         0                             2.6375                        0.6986                        -1.6965                       -16.8182                      1.4622                        -0.7707                       0.4829                        -1.6163                       0.669                         -3.4403                       
15:41:06.384                  0.9486                        -0.4475                       0.298                         0                             2.6379                        0.6987                        -1.6962                       -16.8186                      1.4618                        -0.7706                       0.4829                        -1.6165                       0.6694                        -3.4402                       
15:41:06.656                  0.9482                        -0.4482                       0.298                         0                             2.6383                        0.6988                        -1.6958                       -16.8186                      1.4621                        -0.7704                       0.4833                        -1.6165                       0.6698                        -3.4397                       
15:41:06.945                  0.9481                        -0.4482                       0.298                         0                             2.6381                        0.6989                        -1.696                        -16.8182                      1.4623                        -0.7704                       0.4834                        -1.6168                       0.6697                        -3.4393                       
15:41:07.217                  0.9489                        -0.4474                       0.299                         0                             2.6376                        0.6987                        -1.6968                       -16.8179                      1.4621                        -0.7705                       0.4827                        -1.6171                       0.6694                        -3.4394                       
15:41:07.482                  0.9496                        -0.4467                       0.298                         0                             2.6374                        0.6986                        -1.6976                       -16.8185                      1.4619                        -0.7706                       0.4822                        -1.6167                       0.669                         -3.4394                       
15:41:07.770                  0.9496                        -0.4464                       0.298                         0                             2.6369                        0.6983                        -1.6986                       -16.8194                      1.4616                        -0.7705                       0.482                         -1.6161                       0.669                         -3.4396                       
15:41:08.043                  0.9492                        -0.4465                       0.298                         0                             2.6369                        0.6981                        -1.6991                       -16.8198                      1.4619                        -0.7702                       0.482                         -1.6157                       0.6692                        -3.4399                       
15:41:08.331                  0.9495                        -0.4465                       0.298                         0                             2.6376                        0.6983                        -1.699                        -16.8195                      1.4624                        -0.77                         0.4824                        -1.6156                       0.6692                        -3.4402                       
15:41:08.603                  0.9499                        -0.4464                       0.299                         0                             2.6382                        0.6988                        -1.698                        -16.8183                      1.4626                        -0.7695                       0.4826                        -1.6157                       0.6691                        -3.4401                       
15:41:08.875                  0.9505                        -0.4463                       0.298                         0                             2.6379                        0.6991                        -1.6969                       -16.8174                      1.4623                        -0.7687                       0.4828                        -1.6161                       0.6691                        -3.4398                       
15:41:09.166                  0.9507                        -0.4467                       0.298                         0                             2.6373                        0.6994                        -1.6959                       -16.8173                      1.4621                        -0.7685                       0.4828                        -1.6165                       0.6693                        -3.4401                       
15:41:09.436                  0.9504                        -0.4469                       0.298                         0                             2.6371                        0.6997                        -1.6955                       -16.8179                      1.4625                        -0.7689                       0.4826                        -1.6164                       0.6691                        -3.4407                       
15:41:09.706                  0.9497                        -0.4468                       0.298                         0                             2.6371                        0.6998                        -1.6956                       -16.8185                      1.4628                        -0.7694                       0.4828                        -1.6161                       0.6687                        -3.4408                       
15:41:09.996                  0.9497                        -0.4467                       0.298                         0                             2.6373                        0.6996                        -1.6959                       -16.8187                      1.4627                        -0.7691                       0.4834                        -1.6154                       0.6689                        -3.4404                       
15:41:10.265                  0.9501                        -0.4465                       0.298                         0                             2.6375                        0.699                         -1.696                        -16.8184                      1.4624                        -0.769                        0.4837                        -1.6154                       0.67                          -3.44                         
15:41:10.535                  0.9502                        -0.4464                       0.298                         0                             2.6378                        0.6984                        -1.6958                       -16.8181                      1.463                         -0.7696                       0.4834                        -1.6157                       0.6707                        -3.4402                       
15:41:10.825                  0.9495                        -0.4467                       0.298                         0                             2.6375                        0.6987                        -1.6961                       -16.818                       1.4632                        -0.7701                       0.4827                        -1.6154                       0.6704                        -3.4406                       
15:41:11.095                  0.9487                        -0.4474                       0.298                         0                             2.6366                        0.6992                        -1.6969                       -16.8184                      1.4628                        -0.77                         0.4823                        -1.6149                       0.6699                        -3.4408                       
15:41:11.365                  0.9488                        -0.448                        0.298                         0                             2.6362                        0.6993                        -1.6971                       -16.8192                      1.4626                        -0.7698                       0.4824                        -1.615                        0.6699                        -3.4405                       
15:41:11.655                  0.9492                        -0.4485                       0.298                         0                             2.6363                        0.6989                        -1.6971                       -16.8194                      1.4632                        -0.7697                       0.4826                        -1.6157                       0.6702                        -3.44                         
15:41:11.925                  0.9493                        -0.4485                       0.298                         0                             2.6364                        0.6986                        -1.6972                       -16.819                       1.4638                        -0.7694                       0.4827                        -1.6159                       0.67                          -3.4396                       
15:41:12.195                  0.9491                        -0.4482                       0.299                         0                             2.6365                        0.6991                        -1.6972                       -16.8186                      1.4638                        -0.769                        0.4825                        -1.6159                       0.6695                        -3.4398                       
15:41:12.485                  0.9488                        -0.4472                       0.298                         0                             2.6367                        0.6991                        -1.697                        -16.8187                      1.4639                        -0.7689                       0.4825                        -1.6157                       0.6691                        -3.4402                       
15:41:12.755                  0.9486                        -0.4463                       0.298                         0                             2.6368                        0.6989                        -1.6968                       -16.8188                      1.4639                        -0.7689                       0.4831                        -1.6155                       0.6691                        -3.4403                       
15:41:13.035                  0.9486                        -0.4458                       0.298                         0                             2.6371                        0.6988                        -1.6964                       -16.8182                      1.4637                        -0.7686                       0.4836                        -1.6158                       0.6694                        -3.44                         
15:41:13.315                  0.9487                        -0.4461                       0.299                         0                             2.6376                        0.6989                        -1.6964                       -16.8179                      1.4631                        -0.7686                       0.4833                        -1.616                        0.6695                        -3.4397                       
15:41:13.595                  0.9492                        -0.4472                       0.298                         0                             2.6378                        0.6988                        -1.6968                       -16.8184                      1.4631                        -0.769                        0.4827                        -1.6157                       0.6698                        -3.439                        
15:41:13.865                  0.9494                        -0.4481                       0.298                         0                             2.6376                        0.6982                        -1.697                        -16.8187                      1.463                         -0.7698                       0.4827                        -1.6152                       0.67                          -3.4388                       
