Specimen_AllReader_Record19 No ,  

Time (h.m.s.ms),              ID:3 R1 (X)                   ID:3 R1 (Y)                   R2 D (cm)                     R3 T (N��m),                  ID:4 R4 (X)                   ID:4 R4 (Y)                   ID:6 R5 (X)                   ID:6 R5 (Y)                   ID:7 R6 (X)                   ID:7 R6 (Y)                   ID:8 R7 (X)                   ID:8 R7 (Y)                   ID:2 R8 (X)                   ID:2 R8 (Y)                   
14:39:38.437                  1.594                         -0.1995                       0.299                         0                             -1.655                        -16.861                       1.599                         -2.2552                       0.5091                        -1.6569                       0.676                         -3.5144                       2.7803                        0.7237                        
14:39:38.710                  1.5939                        -0.1993                       0.298                         0                             -1.6549                       -16.861                       1.5995                        -2.2554                       0.509                         -1.657                        0.6758                        -3.5146                       2.7799                        0.7243                        
14:39:38.982                  1.5941                        -0.1999                       0.298                         0                             -1.655                        -16.8607                      1.5995                        -2.2556                       0.5087                        -1.6575                       0.6753                        -3.5145                       2.7796                        0.7249                        
14:39:39.274                  1.594                         -0.2001                       0.299                         0                             -1.6546                       -16.8601                      1.5986                        -2.256                        0.5082                        -1.6575                       0.6755                        -3.5141                       2.779                         0.7249                        
14:39:39.541                  1.5939                        -0.1996                       0.299                         0                             -1.6544                       -16.8596                      1.5979                        -2.2561                       0.5079                        -1.6566                       0.6756                        -3.5138                       2.7791                        0.7249                        
14:39:39.829                  1.5942                        -0.1991                       0.299                         0                             -1.6546                       -16.8603                      1.598                         -2.2555                       0.508                         -1.6556                       0.6755                        -3.5138                       2.7794                        0.7247                        
14:39:40.100                  1.595                         -0.199                        0.299                         0                             -1.6548                       -16.8606                      1.5989                        -2.2554                       0.5082                        -1.6558                       0.6755                        -3.5136                       2.7797                        0.7245                        
14:39:40.373                  1.5951                        -0.1993                       0.299                         0                             -1.6549                       -16.8606                      1.5994                        -2.2555                       0.508                         -1.6566                       0.6759                        -3.5136                       2.7799                        0.7243                        
14:39:40.660                  1.5944                        -0.1995                       0.299                         0                             -1.6552                       -16.8607                      1.5992                        -2.2553                       0.5081                        -1.6568                       0.6763                        -3.5146                       2.7802                        0.7245                        
14:39:40.929                  1.5945                        -0.1999                       0.299                         0                             -1.6549                       -16.8605                      1.5988                        -2.2551                       0.5088                        -1.6557                       0.6766                        -3.516                        2.7804                        0.7246                        
14:39:41.200                  1.5949                        -0.2                          0.299                         0                             -1.6544                       -16.8603                      1.5989                        -2.2548                       0.5091                        -1.6549                       0.677                         -3.5167                       2.7802                        0.7239                        
14:39:41.488                  1.5948                        -0.2                          0.299                         0                             -1.6543                       -16.8601                      1.5992                        -2.2546                       0.5086                        -1.6551                       0.6766                        -3.5166                       2.7797                        0.7235                        
14:39:41.761                  1.5941                        -0.1997                       0.299                         0                             -1.6549                       -16.8598                      1.5995                        -2.2543                       0.5085                        -1.6558                       0.676                         -3.516                        2.7791                        0.7237                        
14:39:42.039                  1.5935                        -0.1993                       0.298                         0                             -1.6553                       -16.8593                      1.5992                        -2.2548                       0.5086                        -1.6563                       0.676                         -3.5153                       2.7789                        0.7242                        
14:39:42.321                  1.5934                        -0.1992                       0.298                         0                             -1.6551                       -16.859                       1.5992                        -2.2554                       0.5089                        -1.6563                       0.6765                        -3.5146                       2.7789                        0.7245                        
14:39:42.595                  1.5935                        -0.1996                       0.298                         0                             -1.6545                       -16.8592                      1.5997                        -2.2551                       0.5089                        -1.6567                       0.6765                        -3.5141                       2.779                         0.7247                        
14:39:42.866                  1.5937                        -0.2001                       0.299                         0                             -1.6541                       -16.8594                      1.5996                        -2.2548                       0.5091                        -1.6571                       0.676                         -3.5141                       2.779                         0.7249                        
14:39:43.155                  1.5937                        -0.1999                       0.299                         0                             -1.6543                       -16.8596                      1.5993                        -2.2551                       0.5092                        -1.657                        0.6754                        -3.5141                       2.7786                        0.7244                        
14:39:43.424                  1.5936                        -0.1997                       0.298                         0                             -1.6544                       -16.8601                      1.5987                        -2.2559                       0.5089                        -1.657                        0.6754                        -3.514                        2.7787                        0.7241                        
14:39:43.698                  1.5939                        -0.1997                       0.298                         0                             -1.6539                       -16.8603                      1.5985                        -2.256                        0.5084                        -1.6572                       0.6758                        -3.5143                       2.7787                        0.7242                        
14:39:43.990                  1.5941                        -0.1998                       0.298                         0                             -1.6543                       -16.8601                      1.5987                        -2.2556                       0.5075                        -1.6571                       0.6759                        -3.5143                       2.7786                        0.7245                        
14:39:44.258                  1.5938                        -0.1994                       0.299                         0                             -1.6546                       -16.8597                      1.5986                        -2.2555                       0.5072                        -1.657                        0.6757                        -3.5142                       2.779                         0.7241                        
14:39:44.527                  1.5931                        -0.1996                       0.298                         0                             -1.6546                       -16.8594                      1.5983                        -2.2555                       0.5075                        -1.6569                       0.6754                        -3.5139                       2.7793                        0.7238                        
14:39:44.817                  1.5926                        -0.2001                       0.299                         0                             -1.6542                       -16.8596                      1.5981                        -2.2551                       0.5077                        -1.6568                       0.6749                        -3.5142                       2.7797                        0.7242                        
14:39:45.088                  1.5932                        -0.2006                       0.299                         0                             -1.6543                       -16.8602                      1.5984                        -2.2541                       0.5075                        -1.6567                       0.6751                        -3.5147                       2.7796                        0.7249                        
14:39:45.362                  1.594                         -0.2006                       0.299                         0                             -1.655                        -16.8609                      1.5986                        -2.2533                       0.5076                        -1.6563                       0.6756                        -3.5151                       2.7793                        0.725                         
14:39:45.650                  1.5941                        -0.2011                       0.299                         0                             -1.6556                       -16.861                       1.5988                        -2.2532                       0.5081                        -1.6561                       0.676                         -3.5156                       2.779                         0.7248                        
14:39:45.919                  1.594                         -0.2014                       0.299                         0                             -1.6555                       -16.8604                      1.5991                        -2.2538                       0.5086                        -1.6563                       0.6763                        -3.5155                       2.7784                        0.7247                        
14:39:46.192                  1.5939                        -0.2013                       0.299                         0                             -1.6545                       -16.8597                      1.5992                        -2.2544                       0.5085                        -1.6562                       0.6766                        -3.5152                       2.7782                        0.7247                        
14:39:46.479                  1.5946                        -0.2009                       0.299                         0                             -1.6539                       -16.8591                      1.599                         -2.2544                       0.5088                        -1.6559                       0.6763                        -3.5146                       2.7786                        0.7245                        
14:39:46.757                  1.5947                        -0.2                          0.298                         0                             -1.6544                       -16.8588                      1.5988                        -2.2541                       0.5095                        -1.6561                       0.6756                        -3.5146                       2.7793                        0.7242                        
14:39:47.024                  1.5943                        -0.1998                       0.299                         0                             -1.655                        -16.8586                      1.5985                        -2.2538                       0.5099                        -1.6561                       0.6757                        -3.5148                       2.7797                        0.724                         
14:39:47.311                  1.5944                        -0.2004                       0.298                         0                             -1.6549                       -16.8588                      1.5985                        -2.2539                       0.5093                        -1.6556                       0.6765                        -3.5153                       2.7803                        0.724                         
14:39:47.584                  1.5944                        -0.2013                       0.299                         0                             -1.6551                       -16.8589                      1.5989                        -2.2543                       0.5089                        -1.6556                       0.6769                        -3.5152                       2.7803                        0.7241                        
14:39:47.875                  1.594                         -0.2014                       0.299                         0                             -1.6556                       -16.8591                      1.5995                        -2.2547                       0.5087                        -1.6563                       0.677                         -3.5146                       2.7795                        0.7243                        
14:39:48.140                  1.5941                        -0.2011                       0.298                         0                             -1.6556                       -16.8596                      1.5998                        -2.254                        0.5084                        -1.6571                       0.6768                        -3.5146                       2.779                         0.7243                        
14:39:48.415                  1.5945                        -0.2009                       0.298                         0                             -1.6553                       -16.86                        1.5998                        -2.2533                       0.5082                        -1.6572                       0.6766                        -3.5148                       2.7791                        0.7242                        
14:39:48.707                  1.5945                        -0.2005                       0.299                         0                             -1.655                        -16.8598                      1.5994                        -2.2531                       0.5085                        -1.6567                       0.6766                        -3.5146                       2.7796                        0.7238                        
14:39:48.972                  1.5938                        -0.2001                       0.298                         0                             -1.6551                       -16.8591                      1.5987                        -2.253                        0.5089                        -1.6563                       0.6769                        -3.5147                       2.7801                        0.7239                        
14:39:49.247                  1.5933                        -0.2002                       0.298                         0                             -1.655                        -16.8586                      1.5986                        -2.2531                       0.5088                        -1.6562                       0.6776                        -3.5153                       2.7805                        0.7246                        
14:39:49.533                  1.5934                        -0.2003                       0.298                         0                             -1.6552                       -16.8587                      1.5989                        -2.2534                       0.5086                        -1.6561                       0.6777                        -3.5154                       2.7803                        0.7252                        
14:39:49.806                  1.5937                        -0.2001                       0.298                         0                             -1.6553                       -16.8595                      1.5988                        -2.2536                       0.5085                        -1.6556                       0.6773                        -3.515                        2.7796                        0.7249                        
14:39:50.078                  1.5939                        -0.1998                       0.299                         0                             -1.6551                       -16.8602                      1.5985                        -2.2532                       0.5079                        -1.6553                       0.6766                        -3.5146                       2.7794                        0.7244                        
14:39:50.363                  1.5941                        -0.2                          0.299                         0                             -1.6549                       -16.8607                      1.5987                        -2.2531                       0.5083                        -1.6557                       0.6756                        -3.5147                       2.7795                        0.7241                        
14:39:50.634                  1.5943                        -0.2                          0.299                         0                             -1.6546                       -16.8605                      1.5991                        -2.2534                       0.5093                        -1.656                        0.6752                        -3.5152                       2.7795                        0.724                         
14:39:50.907                  1.5941                        -0.1997                       0.299                         0                             -1.6544                       -16.8601                      1.5992                        -2.2535                       0.5093                        -1.6562                       0.6755                        -3.5158                       2.7796                        0.7241                        
14:39:51.195                  1.5935                        -0.1997                       0.298                         0                             -1.6545                       -16.86                        1.5989                        -2.2533                       0.5088                        -1.6562                       0.6758                        -3.5157                       2.7797                        0.7244                        
14:39:51.469                  1.5931                        -0.2                          0.299                         0                             -1.6545                       -16.8604                      1.5989                        -2.2533                       0.5087                        -1.6563                       0.6756                        -3.5153                       2.78                          0.7246                        
14:39:51.740                  1.5935                        -0.2                          0.299                         0                             -1.6544                       -16.8608                      1.5994                        -2.2538                       0.5095                        -1.6564                       0.6753                        -3.515                        2.7799                        0.7247                        
14:39:52.025                  1.5939                        -0.1997                       0.299                         0                             -1.6541                       -16.8604                      1.5998                        -2.2539                       0.5101                        -1.6564                       0.6753                        -3.5147                       2.7799                        0.7245                        
14:39:52.300                  1.5937                        -0.1998                       0.299                         0                             -1.6537                       -16.8593                      1.5999                        -2.2536                       0.5097                        -1.6566                       0.6754                        -3.5145                       2.78                          0.7246                        
14:39:52.577                  1.5936                        -0.2                          0.299                         0                             -1.6539                       -16.8594                      1.5998                        -2.2535                       0.5091                        -1.6566                       0.6754                        -3.5145                       2.7793                        0.7247                        
14:39:52.858                  1.5934                        -0.1999                       0.299                         0                             -1.6545                       -16.86                        1.5994                        -2.2538                       0.509                         -1.6561                       0.6752                        -3.5149                       2.779                         0.7249                        
14:39:53.131                  1.5931                        -0.1991                       0.299                         0                             -1.6549                       -16.8602                      1.599                         -2.2541                       0.509                         -1.6561                       0.6755                        -3.5151                       2.779                         0.7253                        
14:39:53.403                  1.5929                        -0.198                        0.299                         0                             -1.6549                       -16.8598                      1.5988                        -2.2539                       0.5089                        -1.6566                       0.676                         -3.5152                       2.7796                        0.7256                        
14:39:53.689                  1.5931                        -0.1975                       0.299                         0                             -1.6544                       -16.8595                      1.5986                        -2.2531                       0.5086                        -1.6571                       0.6759                        -3.5154                       2.78                          0.7256                        
14:39:53.965                  1.5935                        -0.1979                       0.298                         0                             -1.6543                       -16.8599                      1.5982                        -2.2529                       0.5085                        -1.6571                       0.6757                        -3.5153                       2.7799                        0.7253                        
14:39:54.235                  1.5937                        -0.1989                       0.298                         0                             -1.6546                       -16.8599                      1.5982                        -2.2535                       0.5084                        -1.6569                       0.6758                        -3.515                        2.7795                        0.7248                        
14:39:54.522                  1.5936                        -0.1999                       0.299                         0                             -1.6548                       -16.8597                      1.5985                        -2.2544                       0.5083                        -1.6566                       0.676                         -3.5146                       2.7792                        0.7246                        
14:39:54.795                  1.5934                        -0.2001                       0.298                         0                             -1.6551                       -16.8595                      1.5982                        -2.2544                       0.5084                        -1.6562                       0.6761                        -3.5144                       2.7789                        0.7244                        
14:39:55.067                  1.5934                        -0.2                          0.298                         0                             -1.6554                       -16.8594                      1.598                         -2.2541                       0.5084                        -1.6561                       0.6764                        -3.5142                       2.7788                        0.7239                        
14:39:55.352                  1.5937                        -0.1998                       0.299                         0                             -1.6551                       -16.8593                      1.5982                        -2.2537                       0.508                         -1.6566                       0.6767                        -3.5139                       2.779                         0.7236                        
14:39:55.624                  1.5937                        -0.1998                       0.299                         0                             -1.6543                       -16.859                       1.5986                        -2.2538                       0.5075                        -1.657                        0.6763                        -3.5138                       2.7793                        0.7239                        
14:39:55.897                  1.594                         -0.2003                       0.298                         0                             -1.6543                       -16.859                       1.599                         -2.2537                       0.5078                        -1.6569                       0.6758                        -3.514                        2.7791                        0.7244                        
14:39:56.186                  1.5944                        -0.2009                       0.299                         0                             -1.6547                       -16.8598                      1.5989                        -2.2537                       0.5085                        -1.656                        0.6759                        -3.5147                       2.7785                        0.7243                        
14:39:56.456                  1.5945                        -0.201                        0.298                         0                             -1.6549                       -16.8604                      1.5985                        -2.2539                       0.5086                        -1.6553                       0.6762                        -3.5155                       2.7785                        0.7239                        
14:39:56.730                  1.5939                        -0.2004                       0.299                         0                             -1.6551                       -16.8604                      1.5983                        -2.2539                       0.5081                        -1.6554                       0.6762                        -3.5155                       2.7793                        0.7239                        
14:39:57.018                  1.5935                        -0.1996                       0.298                         0                             -1.6549                       -16.8602                      1.5987                        -2.2537                       0.5082                        -1.6563                       0.6756                        -3.5152                       2.7798                        0.7244                        
14:39:57.289                  1.5933                        -0.1995                       0.298                         0                             -1.6546                       -16.8604                      1.5988                        -2.2537                       0.5088                        -1.6573                       0.6753                        -3.5146                       2.7794                        0.7247                        
14:39:57.559                  1.5931                        -0.1998                       0.299                         0                             -1.6544                       -16.8603                      1.5985                        -2.2536                       0.5093                        -1.6577                       0.6755                        -3.514                        2.7793                        0.7243                        
14:39:57.847                  1.5932                        -0.1999                       0.298                         0                             -1.6545                       -16.8598                      1.5982                        -2.2536                       0.509                         -1.6577                       0.6758                        -3.5139                       2.7793                        0.7234                        
14:39:58.120                  1.5936                        -0.2                          0.299                         0                             -1.6543                       -16.8597                      1.5983                        -2.2536                       0.508                         -1.6574                       0.6759                        -3.5141                       2.7793                        0.7233                        
14:39:58.407                  1.5939                        -0.2004                       0.298                         0                             -1.6546                       -16.8599                      1.5988                        -2.2536                       0.5074                        -1.6571                       0.6755                        -3.5147                       2.7795                        0.7243                        
14:39:58.679                  1.5939                        -0.2006                       0.298                         0                             -1.6554                       -16.8598                      1.5993                        -2.2532                       0.508                         -1.6565                       0.6749                        -3.5149                       2.7792                        0.7252                        
14:39:58.966                  1.5934                        -0.2004                       0.299                         0                             -1.6557                       -16.8595                      1.5995                        -2.2533                       0.5086                        -1.6558                       0.6745                        -3.5147                       2.7792                        0.7252                        
14:39:59.240                  1.5933                        -0.2005                       0.299                         0                             -1.6557                       -16.8591                      1.5993                        -2.2533                       0.5087                        -1.6558                       0.6744                        -3.5143                       2.7782                        0.7245                        
14:39:59.510                  1.5937                        -0.2008                       0.299                         0                             -1.6555                       -16.8591                      1.5985                        -2.2533                       0.5087                        -1.6563                       0.6747                        -3.5143                       2.7791                        0.7247                        
14:39:59.786                  1.5935                        -0.2007                       0.299                         0                             -1.6553                       -16.8596                      1.5982                        -2.2535                       0.5088                        -1.6568                       0.6753                        -3.514                        2.7804                        0.7251                        
14:40:00.074                  1.5928                        -0.2004                       0.299                         0                             -1.6559                       -16.8597                      1.5979                        -2.254                        0.5086                        -1.6568                       0.6757                        -3.5139                       2.7809                        0.7252                        
14:40:00.344                  1.5921                        -0.1999                       0.299                         0                             -1.6564                       -16.8595                      1.5981                        -2.2545                       0.5079                        -1.6566                       0.676                         -3.5137                       2.7799                        0.7247                        
14:40:00.614                  1.5926                        -0.1997                       0.299                         0                             -1.6565                       -16.8595                      1.5983                        -2.2547                       0.5076                        -1.6563                       0.6763                        -3.514                        2.7786                        0.7246                        
14:40:00.906                  1.5931                        -0.2                          0.299                         0                             -1.656                        -16.8597                      1.5987                        -2.2546                       0.5076                        -1.6561                       0.6765                        -3.514                        2.7776                        0.7246                        
14:40:01.178                  1.5933                        -0.1997                       0.299                         0                             -1.6557                       -16.8601                      1.5985                        -2.2542                       0.508                         -1.656                        0.6763                        -3.514                        2.7782                        0.7245                        
14:40:01.450                  1.5932                        -0.1995                       0.298                         0                             -1.6559                       -16.8599                      1.5984                        -2.2538                       0.5084                        -1.6565                       0.6761                        -3.5145                       2.7785                        0.7243                        
14:40:01.738                  1.5928                        -0.1998                       0.299                         0                             -1.6562                       -16.8594                      1.599                         -2.2534                       0.5083                        -1.6569                       0.676                         -3.515                        2.7783                        0.7238                        
14:40:02.009                  1.5925                        -0.2001                       0.299                         0                             -1.656                        -16.8595                      1.5998                        -2.2533                       0.5083                        -1.6569                       0.6765                        -3.5149                       2.7775                        0.7234                        
14:40:02.281                  1.5936                        -0.2001                       0.299                         0                             -1.6549                       -16.8599                      1.6                           -2.2538                       0.5085                        -1.6564                       0.6763                        -3.5143                       2.7774                        0.7232                        
14:40:02.569                  1.5939                        -0.1999                       0.298                         0                             -1.6545                       -16.8598                      1.5996                        -2.2538                       0.5088                        -1.6562                       0.6757                        -3.5141                       2.778                         0.7233                        
14:40:02.841                  1.5939                        -0.2001                       0.299                         0                             -1.6552                       -16.8592                      1.5994                        -2.2536                       0.5086                        -1.6563                       0.6758                        -3.514                        2.7785                        0.723                         
14:40:03.113                  1.5936                        -0.2                          0.299                         0                             -1.6555                       -16.8591                      1.5992                        -2.2536                       0.5082                        -1.6566                       0.6763                        -3.514                        2.7792                        0.723                         
14:40:03.401                  1.5933                        -0.1994                       0.299                         0                             -1.6555                       -16.8595                      1.5994                        -2.2535                       0.5079                        -1.6564                       0.6765                        -3.514                        2.7794                        0.7239                        
14:40:03.672                  1.5938                        -0.1991                       0.299                         0                             -1.6553                       -16.8597                      1.5997                        -2.2534                       0.5081                        -1.6562                       0.6762                        -3.5142                       2.7785                        0.7245                        
14:40:03.944                  1.5935                        -0.1994                       0.299                         0                             -1.6547                       -16.86                        1.5999                        -2.2529                       0.5082                        -1.6562                       0.6761                        -3.5144                       2.7781                        0.7243                        
14:40:04.232                  1.5929                        -0.2002                       0.299                         0                             -1.6544                       -16.8597                      1.5999                        -2.2527                       0.5083                        -1.6565                       0.6759                        -3.5146                       2.7784                        0.724                         
14:40:04.504                  1.5923                        -0.2001                       0.299                         0                             -1.6543                       -16.859                       1.5996                        -2.2529                       0.5086                        -1.6565                       0.6756                        -3.5144                       2.7787                        0.7241                        
14:40:04.791                  1.5922                        -0.1995                       0.298                         0                             -1.6545                       -16.859                       1.5992                        -2.2533                       0.5087                        -1.6561                       0.6756                        -3.5144                       2.7793                        0.7247                        
14:40:05.063                  1.5928                        -0.1997                       0.299                         0                             -1.6545                       -16.8598                      1.599                         -2.2536                       0.5086                        -1.656                        0.6757                        -3.5147                       2.7797                        0.7247                        
14:40:05.335                  1.5929                        -0.2007                       0.299                         0                             -1.6542                       -16.8605                      1.5989                        -2.2536                       0.5081                        -1.6565                       0.6758                        -3.5143                       2.7796                        0.7247                        
14:40:05.622                  1.5927                        -0.2011                       0.299                         0                             -1.6541                       -16.8609                      1.5986                        -2.2534                       0.5072                        -1.657                        0.6755                        -3.514                        2.7795                        0.7253                        
14:40:05.894                  1.5924                        -0.2006                       0.298                         0                             -1.6548                       -16.8609                      1.5984                        -2.2532                       0.5069                        -1.6572                       0.6756                        -3.5146                       2.7793                        0.7257                        
14:40:06.166                  1.5926                        -0.1998                       0.298                         0                             -1.6555                       -16.8604                      1.5986                        -2.2529                       0.507                         -1.6575                       0.6756                        -3.5152                       2.7786                        0.7251                        
14:40:06.455                  1.5932                        -0.1991                       0.299                         0                             -1.6557                       -16.86                        1.5992                        -2.253                        0.5074                        -1.6573                       0.6754                        -3.5152                       2.7781                        0.7246                        
14:40:06.727                  1.5934                        -0.199                        0.298                         0                             -1.655                        -16.8602                      1.5993                        -2.2532                       0.5075                        -1.6569                       0.6754                        -3.5148                       2.7784                        0.7238                        
14:40:06.998                  1.5932                        -0.1996                       0.299                         0                             -1.6545                       -16.8604                      1.5993                        -2.2535                       0.5081                        -1.6567                       0.6754                        -3.5146                       2.7793                        0.7228                        
14:40:07.285                  1.5928                        -0.2003                       0.299                         0                             -1.6545                       -16.8604                      1.5991                        -2.2539                       0.5086                        -1.657                        0.6754                        -3.5147                       2.7795                        0.7224                        
14:40:07.558                  1.593                         -0.2002                       0.299                         0                             -1.6546                       -16.86                        1.5987                        -2.2541                       0.5086                        -1.657                        0.6757                        -3.5144                       2.7789                        0.7232                        
14:40:07.830                  1.5934                        -0.2004                       0.298                         0                             -1.6547                       -16.86                        1.5989                        -2.2538                       0.5082                        -1.6569                       0.676                         -3.5143                       2.7783                        0.7242                        
14:40:08.117                  1.5936                        -0.2003                       0.298                         0                             -1.6545                       -16.8601                      1.5995                        -2.2531                       0.5081                        -1.6567                       0.6761                        -3.5146                       2.778                         0.7245                        
14:40:08.389                  1.5933                        -0.1999                       0.298                         0                             -1.6544                       -16.8597                      1.6                           -2.2527                       0.5083                        -1.6564                       0.676                         -3.5148                       2.7781                        0.724                         
14:40:08.661                  1.5932                        -0.1999                       0.299                         0                             -1.6543                       -16.8597                      1.6002                        -2.2528                       0.5081                        -1.656                        0.6759                        -3.515                        2.7784                        0.7236                        
14:40:08.949                  1.5933                        -0.2006                       0.298                         0                             -1.6545                       -16.8598                      1.6003                        -2.2527                       0.508                         -1.656                        0.6762                        -3.5151                       2.7788                        0.7238                        
14:40:09.221                  1.5936                        -0.201                        0.299                         0                             -1.6549                       -16.8594                      1.6                           -2.2523                       0.5077                        -1.6562                       0.6763                        -3.515                        2.7795                        0.7245                        
14:40:09.492                  1.5935                        -0.2003                       0.299                         0                             -1.6555                       -16.859                       1.5993                        -2.252                        0.5073                        -1.6561                       0.6764                        -3.5149                       2.7798                        0.7249                        
14:40:09.780                  1.5934                        -0.1995                       0.298                         0                             -1.6558                       -16.8594                      1.5988                        -2.2522                       0.5074                        -1.6559                       0.6762                        -3.5145                       2.7793                        0.7244                        
14:40:10.052                  1.5932                        -0.1995                       0.299                         0                             -1.6559                       -16.8599                      1.599                         -2.2525                       0.5078                        -1.656                        0.6758                        -3.5145                       2.7791                        0.7238                        
14:40:10.324                  1.5931                        -0.2                          0.299                         0                             -1.6557                       -16.8602                      1.5997                        -2.2526                       0.5083                        -1.6565                       0.6756                        -3.5149                       2.7793                        0.7236                        
14:40:10.611                  1.593                         -0.2                          0.299                         0                             -1.6553                       -16.8604                      1.6004                        -2.2525                       0.5086                        -1.6567                       0.6758                        -3.5149                       2.7797                        0.7239                        
14:40:10.884                  1.5929                        -0.1997                       0.299                         0                             -1.6551                       -16.8603                      1.6002                        -2.2524                       0.5082                        -1.6567                       0.6761                        -3.5142                       2.7794                        0.7242                        
14:40:11.156                  1.5932                        -0.1996                       0.299                         0                             -1.6551                       -16.86                        1.5993                        -2.2524                       0.5076                        -1.6567                       0.6762                        -3.5135                       2.7791                        0.7241                        
14:40:11.443                  1.5932                        -0.2001                       0.299                         0                             -1.6554                       -16.8597                      1.5985                        -2.2525                       0.5076                        -1.6566                       0.6761                        -3.5136                       2.7787                        0.7239                        
14:40:11.715                  1.5933                        -0.201                        0.299                         0                             -1.6553                       -16.8593                      1.5984                        -2.2523                       0.5081                        -1.6561                       0.676                         -3.5142                       2.778                         0.7236                        
14:40:11.987                  1.5929                        -0.2014                       0.298                         0                             -1.6552                       -16.8593                      1.5988                        -2.2522                       0.5083                        -1.6561                       0.6762                        -3.5143                       2.7773                        0.7236                        
14:40:12.274                  1.5924                        -0.2011                       0.299                         0                             -1.6552                       -16.8592                      1.5995                        -2.2525                       0.5083                        -1.6563                       0.6764                        -3.514                        2.7774                        0.7237                        
14:40:12.549                  1.5922                        -0.2002                       0.299                         0                             -1.6552                       -16.8593                      1.5999                        -2.2533                       0.5082                        -1.656                        0.6767                        -3.5138                       2.7782                        0.7238                        
14:40:12.818                  1.5928                        -0.1999                       0.298                         0                             -1.6553                       -16.8591                      1.5999                        -2.2539                       0.508                         -1.6556                       0.6768                        -3.514                        2.7791                        0.7235                        
14:40:13.107                  1.593                         -0.2003                       0.299                         0                             -1.6552                       -16.8593                      1.5998                        -2.2544                       0.5078                        -1.6551                       0.6766                        -3.5142                       2.7796                        0.7235                        
14:40:13.378                  1.5925                        -0.2003                       0.298                         0                             -1.6553                       -16.8597                      1.5998                        -2.2544                       0.5078                        -1.6554                       0.6762                        -3.5143                       2.7798                        0.7239                        
14:40:13.666                  1.592                         -0.2005                       0.298                         0                             -1.6555                       -16.8602                      1.6                           -2.2542                       0.508                         -1.656                        0.6763                        -3.5142                       2.7797                        0.7244                        
14:40:13.937                  1.5923                        -0.2006                       0.299                         0                             -1.6556                       -16.8605                      1.6001                        -2.2539                       0.5081                        -1.6564                       0.6765                        -3.5142                       2.7791                        0.7249                        
14:40:14.209                  1.5927                        -0.2003                       0.299                         0                             -1.6555                       -16.8604                      1.6                           -2.2533                       0.508                         -1.6567                       0.6766                        -3.5144                       2.7788                        0.7249                        
14:40:14.497                  1.593                         -0.1997                       0.298                         0                             -1.6553                       -16.8597                      1.5996                        -2.2529                       0.5081                        -1.6568                       0.6767                        -3.5143                       2.7792                        0.725                         
14:40:14.769                  1.5931                        -0.1995                       0.298                         0                             -1.6551                       -16.8593                      1.599                         -2.2528                       0.5083                        -1.6566                       0.6766                        -3.5143                       2.7794                        0.7252                        
14:40:15.041                  1.5929                        -0.1997                       0.298                         0                             -1.6549                       -16.8591                      1.5986                        -2.2525                       0.5084                        -1.6564                       0.6767                        -3.5147                       2.7797                        0.7251                        
14:40:15.329                  1.5927                        -0.1999                       0.299                         0                             -1.655                        -16.8591                      1.5984                        -2.2528                       0.5082                        -1.6561                       0.6764                        -3.5155                       2.7797                        0.7249                        
14:40:15.601                  1.5929                        -0.2002                       0.299                         0                             -1.6547                       -16.8592                      1.5987                        -2.2531                       0.5078                        -1.6558                       0.6761                        -3.5159                       2.7791                        0.7249                        
14:40:15.872                  1.5932                        -0.2002                       0.298                         0                             -1.6547                       -16.8594                      1.5992                        -2.253                        0.5077                        -1.6554                       0.6758                        -3.5154                       2.7783                        0.7246                        
14:40:16.160                  1.5934                        -0.2004                       0.299                         0                             -1.6549                       -16.8597                      1.5992                        -2.2526                       0.5081                        -1.6557                       0.676                         -3.5145                       2.7778                        0.7243                        
14:40:16.432                  1.5937                        -0.2007                       0.299                         0                             -1.6554                       -16.8597                      1.5989                        -2.2529                       0.5086                        -1.6558                       0.6764                        -3.5142                       2.7786                        0.724                         
14:40:16.704                  1.5937                        -0.2006                       0.299                         0                             -1.6553                       -16.8594                      1.5985                        -2.2531                       0.5089                        -1.6555                       0.6764                        -3.514                        2.7792                        0.7237                        
14:40:16.992                  1.5936                        -0.2004                       0.299                         0                             -1.6548                       -16.8593                      1.5988                        -2.2531                       0.5089                        -1.6555                       0.6766                        -3.5141                       2.7794                        0.7239                        
14:40:17.263                  1.5932                        -0.1999                       0.299                         0                             -1.6545                       -16.8594                      1.5992                        -2.2532                       0.5085                        -1.6563                       0.677                         -3.5143                       2.7795                        0.7241                        
14:40:17.536                  1.593                         -0.1996                       0.299                         0                             -1.6547                       -16.8598                      1.5995                        -2.2532                       0.5083                        -1.6574                       0.6775                        -3.5147                       2.7794                        0.7243                        
14:40:17.823                  1.5928                        -0.1995                       0.299                         0                             -1.6546                       -16.8601                      1.5999                        -2.2534                       0.5082                        -1.6576                       0.677                         -3.5148                       2.7789                        0.7247                        
14:40:18.095                  1.5924                        -0.1999                       0.299                         0                             -1.6545                       -16.8604                      1.5998                        -2.2535                       0.508                         -1.6571                       0.6765                        -3.5147                       2.7783                        0.7247                        
14:40:18.367                  1.5919                        -0.1998                       0.299                         0                             -1.6545                       -16.8609                      1.5995                        -2.2535                       0.5079                        -1.6565                       0.6763                        -3.5145                       2.7781                        0.724                         
